Total population,White alone,Black alone,American Indian alone,Asian alone,Hawaiian alone,Hispanic,Other alone,Two or more,Census Tract,Poverty
2175,126,577,0,417,0,1004,0,51,6077002503,1293
4045,426,577,0,1310,0,1700,0,32,6077002504,872
3487,882,548,4,419,0,1328,29,277,6077003216,985
3788,509,651,0,813,41,1567,0,207,6077003217,1598
2980,250,687,10,432,46,1423,6,126,6077003312,1568
2969,148,730,0,706,11,1283,0,91,6077003313,1454
4450,1298,182,0,558,0,2283,37,92,6037127804,975
3785,712,232,0,317,14,2498,0,12,6037127805,909
3253,735,176,0,156,0,2145,0,41,6037127806,1109
3715,1475,129,0,185,0,1819,36,71,6037128101,999
4976,849,283,0,365,0,3405,43,31,6037128102,1682
4526,1868,81,0,430,2,2057,0,88,6037128601,1344
6129,685,828,18,766,85,3616,0,131,6013313206,1425
2700,1992,82,0,383,0,181,0,62,6013320003,34
6567,3518,306,0,736,25,1482,0,500,6013320004,295
5773,3376,239,0,1251,0,622,0,285,6013324001,523
5305,3156,86,0,888,21,739,41,374,6013324002,572
4594,2738,0,15,565,30,1086,0,160,6013333101,635
4402,2699,72,0,708,0,612,0,311,6013333102,269
4752,2858,176,12,973,0,553,0,180,6013334006,173
5208,1712,311,6,456,0,2597,25,101,6013338101,227
7719,5922,375,0,548,23,465,97,289,6013334200,746
3966,973,71,18,690,0,1960,0,254,6013336201,1981
6489,880,201,14,584,0,4616,9,185,6013336202,812
3499,2096,48,0,341,57,614,10,333,6013338102,233
5628,3027,83,0,1562,0,544,0,412,6013338203,469
6277,3915,97,0,1430,0,613,0,222,6013338204,287
3576,1898,169,0,565,20,762,7,155,6013339001,452
6943,4418,100,0,1057,0,811,58,499,6013339002,1171
5269,1561,80,15,2948,0,450,0,215,6013345111,352
6595,3246,0,0,2747,0,386,0,216,6013345112,140
4566,2897,12,0,1310,11,173,0,163,6013345113,124
6633,5502,73,0,565,12,240,78,163,6013345114,440
5931,2755,62,0,2408,0,451,0,255,6013345115,200
2809,1476,56,8,695,0,371,67,136,6013345116,86
6755,5540,108,0,513,0,397,0,197,6013345203,327
3842,3280,0,0,181,0,324,0,57,6013345204,150
3935,3249,30,0,373,0,166,0,117,6013346203,208
7512,5892,41,0,1059,0,329,0,191,6013346204,82
2646,2329,17,0,240,0,33,0,27,6013351101,138
3664,3136,18,13,324,0,162,0,11,6013351102,465
1924,1738,1,0,147,0,13,8,17,6013351103,189
5432,2289,532,11,587,0,1767,0,246,6013355107,544
13712,2401,3920,0,2162,252,3356,83,1538,6013355108,1291
7073,2447,1689,0,893,25,1753,0,266,6013355109,734
4214,955,831,0,972,0,1008,64,384,6013355110,350
6059,1706,1347,0,658,0,2056,0,292,6013355111,350
5492,4249,95,0,554,0,424,45,125,6013355112,416
4260,562,294,0,1703,0,1577,0,124,6077003409,1285
6247,896,729,29,2030,163,2005,0,395,6077003410,1615
8176,457,106,6,199,0,7188,158,62,6041112201,3980
4964,938,23,0,430,0,3430,100,43,6041112202,1124
3437,2544,33,0,353,0,484,0,23,6041119201,345
3465,2813,104,0,179,0,202,24,143,6041119202,305
3364,2884,17,16,99,20,321,0,7,6041130201,208
4369,3840,88,0,194,0,175,14,58,6041130202,292
1165,1065,0,1,4,0,48,0,47,6041131100,131
0,0,0,0,0,0,0,0,0,6041990100,0
3907,2901,132,193,91,0,453,0,137,6043000101,580
2674,2404,0,17,9,0,200,0,44,6043000102,579
1810,667,365,0,370,0,329,7,72,6037461902,676
4103,421,496,0,237,96,2831,0,22,6037462001,1652
4161,313,572,26,67,0,3140,0,43,6037462002,1627
3253,925,252,0,900,0,926,0,250,6037462302,1314
3825,1546,392,0,639,14,1127,28,79,6037462201,1077
2785,1255,122,0,989,0,367,27,25,6037462202,1377
4958,1014,457,11,392,0,2992,0,92,6037462301,970
5937,2410,212,0,1890,16,1214,30,165,6037463601,963
5915,2215,459,0,1864,0,1236,0,141,6037463602,1584
3850,281,79,94,1581,5,1754,0,56,6037480303,834
4459,273,79,27,2582,0,1446,1,51,6037480304,1242
2910,154,0,9,1809,8,890,0,40,6037481605,585
4962,244,223,0,3333,0,1081,0,81,6037481606,936
3896,178,0,35,323,0,3347,0,13,6037500403,704
4764,326,47,0,390,0,3922,39,40,6037500404,664
3305,145,0,0,11,0,3143,0,6,6037501001,482
5159,670,105,11,77,0,4264,17,15,6037501002,238
4396,656,93,32,41,0,3522,52,0,6037501803,1594
2214,262,29,0,43,0,1847,22,11,6037501804,657
2718,253,18,0,32,0,2346,59,10,6037502003,465
4326,272,52,0,145,0,3776,70,11,6037502004,794
5052,856,55,0,83,0,3810,189,59,6037502005,852
6523,883,33,0,69,0,5490,7,41,6037502801,1118
3081,433,270,17,884,0,1441,15,21,6037502802,704
5307,598,7,26,243,0,4345,0,88,6037503103,513
2594,161,16,17,65,215,2120,0,0,6037503104,555
4274,482,2,0,422,0,3368,0,0,6037503105,723
3962,627,8,0,274,0,2825,211,17,6037503106,628
2802,18,0,0,0,0,2784,0,0,6037531503,979
4280,28,0,0,0,0,4252,0,0,6037531504,1279
4270,57,265,0,0,0,3948,0,0,6037533001,1589
3910,2919,74,0,121,0,729,0,67,6037128602,534
3425,1885,198,0,508,0,574,0,260,6037128801,487
4959,3229,129,0,568,0,832,0,201,6037128802,280
5214,1656,496,35,503,0,2211,37,276,6037131701,1173
3725,760,511,50,516,0,1834,0,54,6037131702,556
3613,1565,127,0,625,0,972,24,300,6037132001,445
3250,1339,174,0,102,20,1384,39,192,6037132002,574
4555,1472,493,15,399,0,1881,164,131,6037132101,685
5780,1550,335,6,916,0,2838,32,103,6037132102,1287
4539,1555,111,0,320,9,2450,59,35,6037132501,823
4085,1759,216,0,445,0,1557,24,84,6037132502,928
3936,365,0,0,215,0,3311,32,13,6037134001,1165
3836,999,56,41,302,0,2400,15,23,6037134002,910
3531,2190,250,0,428,11,471,0,181,6037134423,382
2844,1970,18,0,582,0,164,7,103,6037134424,159
4272,1138,187,54,407,0,2404,19,63,6037134904,1185
3687,80,9,0,282,0,3289,15,12,6037134521,1784
4305,552,189,0,131,0,3353,38,42,6037134522,1837
6435,1833,383,0,1064,0,2911,15,229,6037134903,910
4354,2455,552,0,625,0,475,0,247,6037134905,687
3268,1598,239,9,452,42,623,26,279,6037135113,204
5019,2656,174,18,1506,0,537,0,128,6037135114,1293
5311,3319,256,22,945,0,729,11,29,6037137103,509
2889,1990,62,0,189,0,479,24,145,6037137104,318
5618,3795,82,0,412,0,921,0,408,6037139001,853
2795,2063,48,0,160,0,482,12,30,6037139401,390
2889,2364,179,0,86,0,128,65,67,6037139402,176
5887,3948,193,0,236,0,1295,0,215,6037139503,1143
4018,2969,146,0,205,0,456,12,230,6037139504,809
4896,2927,639,0,381,0,780,0,169,6037141101,597
3068,2160,161,0,167,0,273,0,307,6037141102,347
4471,3007,332,0,202,0,753,19,158,6037141201,495
2751,2055,96,0,190,0,298,8,104,6037141202,419
3427,2432,143,7,270,0,382,8,185,6037141303,365
3087,2487,45,0,160,0,273,0,122,6037141304,525
2369,1730,52,12,186,0,213,0,176,6037143603,246
5134,3104,59,0,1444,30,276,0,221,6013355113,146
11597,4387,165,2,5452,0,780,0,811,6013355114,538
7865,1547,540,0,4334,193,666,0,585,6013355115,903
8342,1454,230,36,5567,60,594,40,361,6013355116,263
7506,1232,41,6,5736,38,139,0,314,6013355117,83
5073,4043,68,101,182,0,482,1,196,6013355306,150
2647,23,0,0,0,0,2526,93,5,6037533002,1021
3505,13,60,0,22,0,3410,0,0,6037533805,866
3820,37,121,0,24,0,3638,0,0,6037533806,1434
4288,0,369,25,0,0,3894,0,0,6037535001,1416
3735,5,149,12,0,0,3569,0,0,6037535002,1524
3578,3038,0,17,15,23,257,20,208,6043000301,641
2837,2396,0,136,8,0,173,0,124,6043000302,668
2100,1797,0,0,92,62,58,0,91,6045011001,391
5978,4676,0,52,193,0,858,0,199,6045011002,1014
4165,3101,9,212,19,1,756,0,67,6045011102,679
0,0,0,0,0,0,0,0,0,6045990100,0
4766,2941,157,37,218,0,1179,0,234,6077004105,680
1774,1180,0,4,48,0,537,0,5,6077004106,254
3902,2260,105,0,289,5,1144,0,99,6077004307,713
4054,2647,86,0,291,0,947,21,62,6097150611,260
4628,3771,19,12,190,0,474,75,87,6097150612,286
5636,3930,139,9,131,0,1208,0,219,6097152906,82
2990,2549,7,6,120,5,228,18,57,6097151601,229
3129,2952,0,0,74,0,92,0,11,6097151602,505
4582,2468,147,60,328,33,1476,0,70,6097152905,360
4262,1287,70,73,180,0,2569,0,83,6097153103,810
3890,1033,75,30,24,0,2573,0,155,6097153104,1177
3493,1996,0,16,49,0,1271,0,161,6097153804,76
3344,2127,0,0,73,0,1085,0,59,6097153806,166
3622,2742,21,20,77,0,646,0,116,6097153807,140
4421,2242,0,44,120,0,1899,0,116,6097153808,703
4380,2705,0,0,66,0,1303,164,142,6097153809,667
3874,1946,25,107,64,9,1716,0,7,6097154201,954
5846,4134,66,34,329,0,1113,0,170,6097154202,548
1567,1304,0,0,38,3,214,0,8,6097154303,235
2313,1852,12,89,36,9,265,10,40,6097154304,330
0,0,0,0,0,0,0,0,0,6097990100,0
9524,3667,100,0,210,83,5211,0,253,6099000510,2460
4040,1560,262,5,207,213,1685,0,108,6099002005,1107
4800,2049,228,8,366,178,1822,0,149,6099002006,800
4019,481,130,0,96,0,3251,23,38,6099002401,722
5783,535,0,0,2,0,5201,0,45,6099002402,2164
4764,1135,113,0,26,0,3458,0,32,6099002503,1693
4742,861,282,53,226,0,3220,75,25,6099002504,686
8108,5137,182,0,960,0,1376,229,224,6099003605,2140
12241,6118,627,246,1486,0,3251,60,453,6099003606,957
7244,2845,177,30,201,97,3534,78,282,6099003804,2113
3045,1422,38,0,141,0,1387,4,53,6099003805,411
3538,2837,0,0,211,5,397,0,88,6061021043,231
6520,4714,120,31,612,0,643,0,400,6061021044,230
5382,1684,493,160,207,0,2712,0,126,6019003500,1942
7011,614,388,144,1700,0,4112,5,48,6019003805,2492
3719,1274,368,0,294,0,1674,0,109,6019004210,869
4486,3213,47,50,188,19,813,0,156,6019004303,595
5111,2848,226,11,517,0,1482,0,27,6019004503,765
8019,1091,0,0,416,0,6451,0,61,6019006100,2963
5958,422,106,22,633,0,4770,0,5,6019000400,3088
3646,121,797,9,206,0,2428,9,76,6019000700,1776
2760,81,552,2,24,0,2033,0,68,6019001100,1327
4934,92,328,0,828,0,3654,0,32,6019001202,2197
6691,1225,20,66,1017,0,4206,0,157,6019001700,2116
5532,192,207,101,540,0,4482,0,10,6019001201,2499
3585,1175,106,65,18,0,2156,0,65,6019002300,1730
10005,2273,529,0,2376,0,4416,167,244,6019003803,1483
3145,978,4,8,117,0,1929,0,109,6019004100,1108
12649,3416,2203,0,1785,0,4895,0,350,6019004212,4484
6180,1166,537,0,1136,0,3118,0,223,6019003804,3146
5229,676,559,96,333,0,3477,0,88,6019004704,2383
4215,312,159,0,989,0,2741,0,14,6019002400,2718
5248,157,90,0,264,0,4673,0,64,6019002601,1658
3690,179,29,0,92,0,3347,12,31,6059074406,826
9700,469,0,7,237,37,8950,0,0,6059074200,1692
6192,499,290,0,241,0,5058,0,104,6059074408,846
5583,61,90,0,91,0,5338,0,3,6059074805,2195
9627,91,0,6,414,24,9092,0,0,6059074901,3556
5452,206,119,0,18,0,5109,0,0,6059075004,2626
4067,2283,24,8,272,0,1272,0,208,6059075504,452
3753,1756,123,12,586,0,1127,0,149,6059075506,310
5293,968,114,0,981,0,3061,7,162,6059075513,563
4414,1806,69,0,1186,0,1226,4,123,6059099902,486
5661,1097,39,0,2163,14,2242,0,106,6059099903,1248
4602,2949,161,0,517,0,724,52,199,6059110001,367
5692,1649,201,15,2721,0,865,0,241,6059110102,334
5442,1795,534,6,1788,84,995,9,231,6059110109,432
5000,2553,61,28,1333,0,720,0,305,6059110114,165
5631,904,267,0,1231,1,3112,19,97,6059110402,1474
9033,1454,519,47,1892,235,4854,0,32,6059110500,2838
5922,3306,20,0,425,0,1761,0,410,6059042331,445
4073,3068,49,0,647,0,179,0,130,6059042333,318
800,218,23,0,289,1,269,0,0,6059052404,0
4258,3035,99,1,479,2,489,80,73,6059052415,129
21713,7421,420,71,11188,56,1343,36,1178,6059052418,3667
3511,1729,15,0,1266,0,317,0,184,6059052419,80
5217,2320,0,0,2208,0,503,16,170,6059052421,219
6496,4057,116,0,1230,16,901,0,176,6059052425,553
2476,1332,43,5,719,0,237,25,115,6059052506,239
7971,2535,294,0,2618,0,2192,11,321,6059052524,537
17086,6033,303,7,5775,23,4102,20,823,6059062614,5113
4054,2085,0,0,484,0,1371,0,114,6059062625,817
4090,2554,36,71,665,12,645,24,83,6059062635,158
6513,4846,87,72,687,0,641,0,180,6059042112,316
7087,5032,46,0,303,0,1298,0,408,6059042205,279
7054,3567,283,0,1265,0,1561,20,358,6059042307,762
4789,4319,0,0,177,0,228,32,33,6059042323,209
2605,2078,1,0,283,6,120,0,117,6059042328,261
3610,2441,18,0,147,0,855,0,149,6059042339,135
6624,4495,11,3,1179,4,729,0,203,6059062633,338
3979,1975,147,0,611,0,975,25,246,6059062636,251
9327,343,311,4,1186,0,7303,36,144,6071000301,4464
8969,483,369,0,55,37,7955,31,39,6071002502,1409
7114,336,1847,0,374,0,4391,0,166,6071004201,2351
2932,1336,35,69,55,0,1275,0,162,6071011900,1044
4142,807,187,2,30,0,3071,0,45,6071006201,1218
2802,309,743,0,60,77,1578,0,35,6071007407,1389
5635,3161,278,23,526,183,933,69,462,6071010415,574
9579,3996,656,24,3227,316,1200,3,157,6071007302,1167
4894,3540,267,0,124,0,936,0,27,6071008200,757
7340,2870,1048,0,202,1,3022,0,197,6071009710,2910
7530,5490,320,96,132,0,984,304,204,6071010412,1546
8406,1224,207,43,2586,0,4140,0,206,6085512017,819
4488,2230,64,7,1033,14,729,85,326,6085512031,172
5236,3208,49,6,241,0,1408,20,304,6085512309,256
5439,2706,364,27,804,0,1035,0,503,6085500600,665
5794,1335,421,6,1847,61,1770,19,335,6085500902,909
5565,1643,228,7,635,65,2567,144,276,6085502001,972
7820,2155,454,15,854,6,4067,0,269,6085502102,1131
2866,1854,5,0,418,0,469,0,120,6085502202,266
6962,4758,123,0,678,0,1133,64,206,6085502400,340
6826,4546,120,0,613,0,1172,24,351,6085502500,321
6273,204,93,0,3194,67,2662,0,53,6085503305,709
4278,157,81,25,1340,0,2648,0,27,6085503306,841
6253,14,8,0,1585,165,4471,10,0,6085503504,1065
6661,906,48,11,4463,0,1067,16,150,6085504315,420
7130,2824,42,77,229,0,3958,0,0,6065031200,1074
7728,2191,911,0,61,0,4404,0,161,6065031401,2783
3811,2321,49,0,104,0,1174,0,163,6099004000,452
4602,2384,145,31,691,37,1097,0,217,6101050401,500
3914,2000,36,18,823,0,903,0,134,6101050402,476
3765,1973,108,0,496,0,851,0,337,6101050403,442
4690,1779,12,8,462,0,2325,0,104,6101050701,1431
6158,2414,169,49,588,4,2773,0,161,6101050702,1936
2585,2072,43,169,108,0,48,20,125,6105000101,704
4383,3790,22,184,1,142,181,0,63,6105000102,975
4562,1180,0,19,515,0,2805,0,43,6077004308,1326
3811,580,4,0,651,0,2482,0,94,6077004403,1830
3914,741,44,0,526,139,2240,0,224,6077004404,2031
2467,1167,97,9,356,0,760,0,78,6077004501,391
4182,565,50,0,186,0,3381,0,0,6077004502,2403
3772,2467,0,10,126,6,1062,0,101,6077004703,620
5147,3046,38,17,53,0,1966,0,27,6077004704,1160
3689,1049,19,0,448,0,2066,0,107,6077005129,417
3609,1129,40,14,345,0,1974,0,107,6077005130,699
5912,2366,450,15,122,23,2847,12,77,6077005131,1245
3113,1231,62,19,169,0,1555,0,77,6077005132,738
4376,1846,33,5,78,81,2129,0,204,6077005133,491
14007,4000,650,0,4648,69,3813,11,816,6077005207,589
4898,2302,555,9,160,52,1627,61,132,6077005134,493
7792,4343,86,10,396,103,2394,0,460,6077005135,1584
23903,7640,1698,0,8011,218,5103,18,1215,6077005206,710
6354,2272,417,0,1154,138,2043,0,330,6077005208,258
7387,2681,498,41,934,25,2472,0,736,6077005209,559
12138,4327,907,0,2498,25,3654,0,727,6077005210,618
3179,938,129,20,456,59,1390,5,182,6077005307,622
4397,1620,135,5,429,148,1855,0,205,6077005308,745
3382,1116,28,11,429,0,1677,0,121,6077005405,497
3458,767,95,16,258,0,2151,12,159,6077005406,1014
4081,1657,649,81,170,6,1352,6,160,6077005501,283
1959,829,121,0,59,13,803,21,113,6077005502,211
4526,3261,251,19,61,0,763,0,171,6079010002,462
5088,2881,0,20,40,0,1977,0,170,6079010016,1263
1743,1382,6,0,30,0,314,0,11,6079010101,311
7194,2446,274,0,45,0,4389,0,40,6079010102,1761
6580,3946,2,0,125,0,2330,0,177,6079010204,1192
4469,2751,18,21,18,0,1627,0,34,6079010205,297
3581,2984,17,0,102,0,473,0,5,6079010403,426
2144,1445,7,0,63,0,615,6,8,6079010404,413
5480,4580,101,0,37,0,613,0,149,6079010503,621
2692,2318,0,0,72,0,273,9,20,6079010504,539
3755,2970,0,71,200,0,463,0,51,6079010602,478
4541,988,25,0,157,0,3355,0,16,6107002203,707
6264,1016,287,0,96,7,4655,103,100,6107002204,2370
2812,1487,23,19,225,0,943,0,115,6107003501,646
12392,3771,73,143,387,0,7263,453,302,6107003502,2925
2465,686,649,61,74,34,833,0,128,6109985202,0
5005,1261,40,0,23,4,3638,0,39,6111000303,438
4459,965,0,7,48,0,3398,0,41,6111000304,1104
7619,527,1,5,179,0,6785,0,122,6111000701,2209
3445,603,0,0,18,0,2758,66,0,6111000702,466
741,463,0,0,25,0,216,0,37,6111001206,108
5585,1160,560,0,588,0,3123,15,139,6111002905,583
3279,434,97,1,265,4,2453,0,25,6111003010,498
5496,602,51,0,299,8,4506,0,30,6111003011,1167
690,12,0,0,0,0,678,0,0,6111003012,486
5352,1151,143,0,242,7,3669,24,116,6111003013,822
5814,4895,146,0,148,0,498,0,127,6111003609,790
3647,1402,7,100,117,0,1945,0,76,6047000201,1198
1933,598,4,0,55,0,1276,0,0,6047000202,496
10091,1732,0,0,348,0,7848,67,96,6047000203,1998
1640,817,24,17,0,0,782,0,0,6047000401,453
2258,1062,13,21,194,0,958,0,10,6047002500,1921
8528,5641,0,19,17,0,2532,0,319,6047000402,544
1393,641,16,16,46,0,621,13,40,6047002401,2172
7688,1329,335,0,45,0,5638,0,341,6047002402,417
5482,2404,229,0,500,0,2301,0,48,6047002600,967
3647,2945,5,132,43,0,488,0,34,6051000101,520
2436,1719,20,190,11,0,427,0,69,6051000102,457
4349,153,26,0,0,0,4170,0,0,6053000501,1815
3919,343,10,6,94,0,3466,0,0,6053000502,1039
6062,128,0,0,0,0,5934,0,0,6053000701,2536
5996,78,0,0,0,0,5918,0,0,6053000702,2020
4088,797,155,0,414,15,2567,26,114,6053001801,1001
5439,651,40,21,384,11,4280,8,44,6053001802,1601
1441,804,12,17,14,0,551,0,43,6053010306,204
6270,940,35,11,178,0,5001,0,105,6053010505,1139
4946,389,65,0,497,0,3951,0,44,6053010506,1178
4284,57,20,18,83,0,4095,0,11,6053010607,1217
2955,254,50,0,145,0,2474,0,32,6053010608,560
5516,297,2,0,0,25,5192,0,0,6053010804,1850
7042,315,60,0,8,0,6627,23,9,6053011203,1442
3670,225,20,0,0,0,3425,0,0,6053011204,1027
4528,1561,31,16,18,0,2785,0,117,6053011303,1544
7577,439,90,0,242,0,6777,0,29,6053011304,2296
1761,1049,18,0,45,16,627,0,6,6053011502,260
6069,5156,3,29,220,125,197,0,339,6053011602,631
2179,1883,11,0,51,13,188,0,33,6053011604,166
2014,1694,1,2,101,0,91,0,125,6053011801,177
5447,114,8,0,8,0,5287,0,30,6037536103,1159
4072,118,126,0,16,26,3764,4,18,6037536104,1292
3977,18,476,0,5,0,3463,0,15,6037542103,1167
3631,94,416,11,18,0,3065,0,27,6037542104,899
4685,44,613,35,37,0,3910,0,46,6037542105,1543
3543,35,396,0,75,0,2954,0,83,6037542106,1111
7862,596,1040,0,3074,350,2624,49,129,6037543306,993
4673,195,547,4,448,126,3341,0,12,6037543905,1525
4838,394,307,0,561,182,3335,8,51,6037544001,1166
3339,345,238,11,472,16,2078,23,156,6037544002,602
2881,370,110,0,219,46,2087,0,49,6037550201,435
5725,612,331,48,436,8,4169,17,104,6037550202,1147
5880,876,73,0,319,0,4559,36,17,6037550601,1279
4357,800,31,0,334,0,3113,0,79,6037550602,343
4008,688,136,0,283,0,2864,0,37,6037550901,971
5768,705,91,8,349,9,4533,0,73,6037550902,1198
4027,188,202,0,527,0,3069,0,41,6037551101,927
4700,735,270,25,201,0,3392,0,77,6037551501,1421
5405,306,299,0,394,0,4368,9,29,6037551102,714
4642,625,180,29,278,0,3530,0,0,6037551401,380
4652,712,168,0,287,1,3322,96,66,6037551402,474
4534,872,17,0,405,0,3141,51,48,6037551502,583
4269,333,179,10,553,0,3114,54,26,6037552001,512
3489,345,321,0,621,3,2171,0,28,6037552002,734
4375,363,184,0,815,72,2864,0,77,6037552301,603
4119,690,313,0,874,7,2214,9,12,6037552302,798
2883,71,341,0,79,0,2359,33,0,6037553503,829
6039,199,496,0,206,0,5097,0,41,6037553504,1909
1523,181,177,0,242,0,893,0,30,6037554103,137
2505,280,398,10,380,0,1415,0,22,6037554104,671
4569,745,1059,45,374,0,2308,0,38,6037554105,1321
3671,823,183,0,273,134,2025,0,233,6037554203,511
4417,504,514,0,456,0,2765,33,145,6037554204,979
3348,352,516,0,337,0,2143,0,0,6037554301,498
4818,3694,102,21,52,0,827,0,122,6111003612,436
4885,89,2,0,263,6,4525,0,0,6111003801,1864
2676,126,123,0,47,0,2380,0,0,6111003802,666
6084,1703,233,17,265,72,3576,0,218,6111004304,795
2204,1163,308,4,136,12,464,0,117,6111004305,239
2258,145,37,31,57,9,1979,0,0,6111004505,603
7793,334,178,16,192,0,7049,0,24,6111004506,3831
5208,552,80,0,577,170,3794,7,28,6111004710,1343
3536,121,69,17,991,114,2156,23,45,6111004711,619
5454,547,177,8,467,0,4165,31,59,6111004715,604
5124,377,39,0,423,6,4259,0,20,6111004716,737
3835,106,48,0,243,0,3399,0,39,6111004717,1322
7345,1136,298,14,1498,17,4233,0,149,6111004901,757
5069,103,0,0,12,0,4954,0,0,6111004902,1572
7878,1031,142,0,89,25,6502,74,15,6111005003,2152
9284,2500,218,22,1067,61,4997,0,419,6111005004,814
3413,2268,18,6,366,0,527,0,228,6111005204,164
6026,3558,119,0,1143,0,1129,0,77,6111005205,553
5207,3992,26,0,575,0,473,18,123,6111005801,97
9306,6797,72,0,1485,0,681,0,271,6111005802,623
5964,4286,95,0,838,0,439,0,306,6111007405,256
1447,1050,16,4,42,0,325,0,10,6079010603,194
6715,5571,0,0,179,0,874,11,80,6079010707,586
5132,3230,170,0,384,0,1064,0,284,6079011001,1063
3313,2741,36,0,48,0,456,0,32,6079011002,1280
3352,2816,12,0,71,0,435,0,18,6079011503,199
5678,3151,94,75,409,30,1696,0,223,6079012102,73
1945,1312,74,4,83,0,407,0,65,6079011504,326
4443,3801,175,0,138,0,264,0,65,6079011701,345
3651,2978,32,17,31,0,426,0,167,6079011704,667
11050,7822,11,123,429,0,2291,0,374,6079012304,789
5097,4167,31,24,105,0,561,0,209,6079012505,469
4933,4212,24,108,13,0,576,0,0,6079012900,400
2933,2184,4,0,53,0,692,0,0,6079013000,413
0,0,0,0,0,0,0,0,0,6079990000,0
3313,335,190,0,1672,0,954,0,162,6081600401,250
5039,320,131,0,2984,0,1497,0,107,6081600402,544
4198,877,23,2,1646,0,1526,0,124,6081601901,295
5472,1522,113,0,2035,0,1661,0,141,6081601902,644
2335,709,3,0,1260,0,245,9,109,6081603801,315
4915,2387,29,0,1333,0,893,0,273,6081603802,413
3708,2748,14,0,437,0,280,0,229,6081609201,108
4498,2448,114,0,946,102,653,11,224,6081609202,507
6917,4222,261,183,1135,27,715,52,322,6081613900,845
5947,1449,52,0,2614,67,1212,0,553,6081614000,406
