Tract,Disadvantaged Communities,Low-Income Communities,County name
6065042519,Yes,Yes,Riverside 
6065042520,Yes,Yes,Santa Barbara
6065042521,Yes,Yes,Santa Clara
6065042617,No,Yes,Orange 
6065042618,No,Yes,San Francisco
6065042619,No,No,Santa Barbara
6065042620,Yes,No,Solano 
6065042621,No,No,Santa Barbara
6065042622,No,No,Los Angeles
6065042623,No,No,Sacramento 
6065042624,Yes,No,Los Angeles
6065042706,Yes,Yes,Orange 
6065042708,No,No,San Francisco
6065042709,No,Yes,Contra Costa
6065042711,No,Yes,Santa Clara
6065042714,No,No,San Diego
6065042715,No,No,Orange 
6065042716,No,No,San Diego
6065042717,No,No,Los Angeles
6065042719,Yes,Yes,Los Angeles
6065042720,No,Yes,Kern 
6065042723,No,Yes,Butte 
6065042724,No,No,Los Angeles
6065042726,No,No,San Diego
6065042728,No,Yes,Los Angeles
6065042729,No,No,Los Angeles
6065042730,No,Yes,Riverside 
6065042731,No,No,Los Angeles
6065042732,No,No,Orange 
6065042733,No,No,Los Angeles
6065042737,No,No,Merced 
6065042738,No,No,San Diego
6065042739,No,No,Riverside 
6065042740,No,Yes,Sonoma 
6065042741,No,Yes,Alameda 
6065042742,No,No,San Diego
6065042743,No,No,Fresno 
6065042744,No,No,Mendocino 
6065042745,No,No,Orange 
6065042800,Yes,Yes,Siskiyou 
6065042901,Yes,Yes,Santa Clara
6065042902,Yes,Yes,San Bernardino
6065042903,No,Yes,Alameda 
6065042904,Yes,Yes,Solano 
6065043001,No,Yes,Santa Clara
6065043003,No,Yes,Los Angeles
6065043005,Yes,Yes,Los Angeles
6065043006,Yes,Yes,Kern 
6065043007,No,No,Placer 
6065043008,No,No,Los Angeles
6065043009,No,No,Riverside 
6065043010,No,No,Los Angeles
6065043206,No,No,Sonoma 
6065043211,No,No,Santa Clara
6065043216,No,Yes,Sonoma 
6065043217,No,No,Alameda 
6065043218,No,No,San Mateo
6065043220,No,Yes,Los Angeles
6065043222,No,No,San Bernardino
6065043227,No,No,Riverside 
6065043228,No,No,Los Angeles
6065043229,No,No,Los Angeles
6065043235,No,No,San Francisco
6065043239,No,No,Santa Clara
6065043240,No,No,Los Angeles
6065043242,No,No,San Diego
6065043244,No,No,Contra Costa
6065043246,No,No,Los Angeles
6065043247,No,No,Santa Clara
6065043248,No,No,Sacramento 
6065043250,No,No,San Francisco
6065043252,No,No,Los Angeles
6065043254,No,No,Sonoma 
6065043256,No,No,Los Angeles
6065043257,No,No,Los Angeles
6065043262,No,No,Sutter 
6065043264,No,No,Contra Costa
6065043265,No,No,San Mateo
6065043266,No,No,San Diego
6065043267,No,No,Los Angeles
6065043270,No,No,Santa Clara
6065043271,No,No,Riverside 
6065043272,No,No,Nevada 
6065043274,No,No,Orange 
6065043276,No,No,Ventura 
6065043278,No,No,Yolo 
6065043279,No,No,San Diego
6065043291,No,No,Solano 
6065043304,No,No,Los Angeles
6065043306,No,Yes,San Diego
6065043307,No,Yes,Alameda 
6065043308,No,Yes,Orange 
6065043309,No,Yes,San Diego
6065043310,No,Yes,Solano 
6065043311,No,Yes,San Diego
6065043312,No,Yes,Santa Clara
6065043313,No,Yes,Los Angeles
6065043314,No,Yes,Los Angeles
6065043315,No,No,Los Angeles
6065043316,No,Yes,Orange 
6065043317,No,No,Orange 
6065043401,Yes,Yes,Sacramento 
6065043403,No,Yes,Shasta 
6065043404,No,Yes,Orange 
6065043405,Yes,Yes,Santa Clara
6065043503,No,Yes,Los Angeles
6065043504,No,No,Orange 
6065043505,No,Yes,Riverside 
6065043506,No,Yes,Orange 
6065043507,Yes,Yes,Santa Clara
6065043508,No,Yes,Sacramento 
6065043509,No,No,Orange 
6065043512,No,No,Santa Clara
6065043513,No,Yes,Los Angeles
6065043517,Yes,No,Los Angeles
6065043601,No,Yes,Santa Barbara
6065043602,No,Yes,San Mateo
6065043701,No,Yes,Lassen 
6065043702,No,Yes,San Diego
6065043703,No,Yes,Los Angeles
6065043802,No,Yes,Santa Clara
6065043807,No,No,Sacramento 
6065043809,No,No,Los Angeles
6065043810,No,No,Los Angeles
6065043811,No,No,Los Angeles
6065043812,No,Yes,Alameda 
6065043813,No,Yes,Los Angeles
6065043814,No,Yes,Los Angeles
6065043818,No,No,San Bernardino
6065043820,No,No,Butte 
6065043821,No,No,Riverside 
6065043822,No,No,Los Angeles
6065043823,No,No,Los Angeles
6065043900,No,Yes,San Bernardino
6065044000,Yes,Yes,San Diego
6065044101,No,Yes,Riverside 
6065044102,No,Yes,San Bernardino
6065044103,No,Yes,Los Angeles
6065044104,No,No,Sacramento 
6065044200,No,Yes,Riverside 
6065044300,No,Yes,Riverside 
6065044402,No,No,Marin 
6065044403,No,Yes,San Bernardino
6065044404,No,Yes,Sacramento 
6065044405,No,No,Santa Barbara
6065044505,No,Yes,Los Angeles
6065044507,No,Yes,Sacramento 
6065044509,No,Yes,Santa Clara
6065044510,No,Yes,Los Angeles
6065044515,No,Yes,Los Angeles
6065044516,No,Yes,Solano 
6065044517,No,No,Los Angeles
6065044518,No,Yes,Alameda 
6065044520,No,No,Sonoma 
6065044521,No,No,Orange 
6065044522,No,Yes,Solano 
6065044602,No,Yes,Santa Barbara
6065044604,No,No,San Diego
6065044605,No,Yes,Yolo 
6065044606,No,Yes,Kern 
6065044701,No,Yes,Riverside 
6065044702,No,Yes,San Diego
6065044804,No,Yes,Los Angeles
6065044805,No,No,San Diego
6065044806,No,Yes,Riverside 
6065044807,No,Yes,San Diego
6065044904,No,No,Los Angeles
6065044907,No,Yes,Alameda 
6065044911,No,No,Los Angeles
6065044915,No,Yes,Sacramento 
6065044916,No,Yes,Napa 
6065044917,No,No,San Luis Obispo
6065044918,No,No,Napa 
6065044919,No,No,Monterey 
6065044921,No,No,San Diego
6065044922,No,No,Los Angeles
6065044923,No,No,Orange 
6065044924,No,No,Los Angeles
6065044925,No,No,Los Angeles
6065044926,No,Yes,Los Angeles
6065044927,No,No,Los Angeles
6065044928,No,No,Los Angeles
6065044929,No,No,Orange 
6065044930,No,No,Yolo 
6065044931,No,Yes,Ventura 
6065044932,No,No,Alameda 
6065045000,No,Yes,San Francisco
6065045103,No,No,Placer 
6065045108,No,Yes,Tuolumne 
6065045109,No,No,Alameda 
6065045110,No,No,San Diego
6065045114,No,No,San Mateo
6065045115,No,No,Riverside 
6065045116,No,Yes,Los Angeles
6065045117,No,No,San Diego
6065045118,No,Yes,San Francisco
6065045119,No,No,Santa Barbara
6065045120,No,Yes,Ventura 
6065045121,No,No,Napa 
6065045122,No,No,Los Angeles
6065045123,No,No,San Diego
6065045124,No,No,Orange 
6065045125,No,No,Santa Barbara
6065045207,No,Yes,San Joaquin
6065045209,No,Yes,Riverside 
6065045212,No,No,Los Angeles
6065045213,No,No,Los Angeles
6065045214,No,No,Marin 
6065045215,No,No,San Diego
6065045216,No,No,Riverside 
6065045217,No,Yes,Los Angeles
6065045222,No,No,Fresno 
6065045224,No,No,Lake 
6065045226,No,No,Ventura 
6065045228,No,No,Los Angeles
6065045233,No,No,Los Angeles
6065045302,No,Yes,Los Angeles
6065045303,Yes,Yes,Los Angeles
6065045304,No,No,Butte 
6065045501,No,Yes,Los Angeles
6065045502,Yes,Yes,San Diego
6065045604,Yes,Yes,Butte 
6065045605,No,Yes,Shasta 
6065045606,No,No,Solano 
6065045608,No,No,Solano 
6065045609,No,Yes,San Mateo
6065045703,No,Yes,San Francisco
6065045704,No,Yes,Plumas 
6065045705,No,Yes,Sutter 
6065045706,Yes,Yes,Modoc 
6065045707,Yes,Yes,Los Angeles
6065045900,No,Yes,Sierra 
6065046101,No,Yes,Los Angeles
6065046102,No,Yes,Humboldt 
6065046103,No,No,San Bernardino
6065046200,Yes,Yes,Sacramento 
6065046401,No,No,Riverside 
6065046402,No,Yes,Riverside 
6065046403,No,No,San Bernardino
6065046404,No,No,Riverside 
6065046405,No,No,San Joaquin
6065046500,Yes,Yes,Contra Costa
6065046601,No,No,Riverside 
6065046602,No,No,Santa Clara
6065046700,Yes,Yes,Orange 
6065046800,No,No,Orange 
6065046900,No,Yes,Santa Clara
6065047000,No,Yes,Solano 
6065047201,No,Yes,Orange 
6065047202,No,Yes,Kern 
6065047900,No,No,Monterey 
6065048100,No,No,Santa Clara
6065048200,No,No,Los Angeles
6065048300,No,No,Riverside 
6065048700,No,No,Amador 
6065048800,Yes,Yes,San Mateo
6065048901,No,No,San Diego
6065048902,Yes,Yes,San Bernardino
6065049000,No,No,San Bernardino
6065049100,No,No,Santa Clara
6065049400,No,Yes,Alameda 
6065049500,Yes,Yes,Los Angeles
6065049600,No,No,Ventura 
6065049700,No,No,San Joaquin
6065049800,No,Yes,Sacramento 
6065050300,No,No,Alameda 
6065050400,No,No,San Diego
6065050500,No,No,Santa Clara
6065050600,No,No,Santa Barbara
6065050700,No,No,Napa 
6065050900,No,No,Los Angeles
6065051100,No,No,San Diego
6065051200,No,No,Alameda 
6065051300,No,No,Los Angeles
6065051400,No,No,Amador 
6065940100,No,Yes,Los Angeles
6065940400,Yes,Yes,Sacramento 
6065940500,No,No,San Diego
6065940600,No,No,Los Angeles
6065940700,No,No,Alameda 
6065940800,No,No,Riverside 
6065940900,No,Yes,Sonoma 
6065941000,No,Yes,San Diego
6065941100,No,Yes,Riverside 
6065941200,No,No,Orange 
6065941300,No,No,San Diego
6065941400,No,Yes,Inyo 
6065941500,No,No,Sonoma 
6065980004,No,No,Contra Costa
6065981000,No,No,San Diego
6067000100,No,No,Solano 
6067000200,No,No,Butte 
6067000300,No,No,Ventura 
6067000400,No,No,San Diego
6067000500,Yes,Yes,Santa Barbara
6067000600,Yes,Yes,Kern 
6067000700,Yes,Yes,Orange 
6067000800,Yes,No,San Diego
6067001101,Yes,Yes,Los Angeles
6067001200,No,Yes,Riverside 
6067001300,No,Yes,Los Angeles
6067001400,No,Yes,Alameda 
6067001500,No,No,San Mateo
6067001600,No,No,Riverside 
6067001700,No,No,Los Angeles
6067001800,No,Yes,San Diego
6067001900,No,Yes,Alameda 
6067002000,Yes,Yes,San Luis Obispo
6067002100,Yes,Yes,Alameda 
6067002200,Yes,Yes,Santa Clara
6067002300,No,No,San Francisco
6067002400,No,No,San Diego
6067002500,No,No,Los Angeles
6067002600,No,No,Orange 
6067002700,No,Yes,Lake 
6067002800,No,Yes,Orange 
6067002900,No,Yes,Riverside 
6067003000,No,No,Solano 
6067003101,No,Yes,San Bernardino
6067003102,No,Yes,Mariposa 
6067003202,No,Yes,Ventura 
6067003203,No,Yes,Santa Clara
6067003204,Yes,Yes,Los Angeles
6067003300,No,No,Butte 
6067003400,No,No,Los Angeles
6067003501,No,Yes,Contra Costa
6067003502,No,Yes,Los Angeles
6067003600,No,Yes,San Bernardino
6067003700,Yes,Yes,Riverside 
6067003800,No,Yes,Los Angeles
6067003900,No,No,Fresno 
6067004001,No,No,Contra Costa
6067004004,No,No,Inyo 
6067004005,No,No,Los Angeles
6067004006,No,No,Santa Clara
6067004008,No,No,San Diego
6067004009,No,No,Los Angeles
6067004010,No,No,Los Angeles
6067004011,No,No,Los Angeles
6067004012,No,No,Contra Costa
6067004100,No,Yes,Alameda 
6067004201,No,Yes,Santa Barbara
6067004202,No,Yes,San Diego
6067004203,No,Yes,Alameda 
6067004300,No,Yes,Ventura 
6067004401,Yes,Yes,Los Angeles
6067004402,No,Yes,Alameda 
6067004501,Yes,Yes,Orange 
6067004502,Yes,Yes,Santa Clara
6067004601,Yes,Yes,Los Angeles
6067004602,Yes,Yes,Santa Clara
6067004701,Yes,Yes,Orange 
6067004702,Yes,Yes,San Diego
6067004801,Yes,Yes,Orange 
6067004802,Yes,Yes,Orange 
6067004903,No,Yes,San Francisco
6067004904,No,Yes,Orange 
6067004905,No,Yes,Los Angeles
6067004906,No,Yes,Riverside 
6067005001,Yes,Yes,Los Angeles
6067005002,Yes,Yes,Orange 
6067005101,Yes,Yes,San Diego
6067005102,Yes,Yes,Monterey 
6067005201,No,Yes,Shasta 
6067005202,No,No,Los Angeles
6067005204,No,No,Los Angeles
6067005205,Yes,Yes,San Diego
6067005301,Yes,Yes,El Dorado
6067005402,No,Yes,Yolo 
6067005403,No,No,San Diego
6067005404,No,No,Los Angeles
6067005502,Yes,Yes,Santa Cruz
6067005505,No,Yes,San Bernardino
6067005506,No,Yes,Santa Clara
6067005508,No,Yes,Solano 
6067005509,No,Yes,Los Angeles
6067005510,No,Yes,San Diego
6067005601,No,Yes,Solano 
6067005605,No,Yes,Ventura 
6067005606,No,No,San Bernardino
6067005701,No,No,Sacramento 
6067005702,No,No,San Francisco
6067005801,No,No,Los Angeles
6067005803,No,No,Santa Clara
6067005804,No,No,Alameda 
6067005901,No,No,San Diego
6067005903,No,Yes,Sacramento 
6067005904,No,No,Los Angeles
6067006002,No,Yes,Sacramento 
6067006003,No,Yes,Alameda 
6067006004,No,No,Orange 
6067006101,Yes,Yes,Alameda 
6067006102,No,Yes,Fresno 
6067006201,Yes,Yes,Fresno 
6067006202,Yes,Yes,San Bernardino
6067006300,Yes,Yes,Solano 
6067006400,Yes,Yes,Butte 
6067006500,No,Yes,Orange 
6067006600,No,Yes,Alameda 
6067006701,No,Yes,Los Angeles
6067006702,Yes,Yes,San Diego
6067006800,No,Yes,Orange 
6067006900,Yes,Yes,Riverside 
6067007001,Yes,Yes,San Diego
6067007004,No,Yes,San Diego
6067007007,Yes,Yes,Los Angeles
6067007010,No,No,Sonoma 
6067007011,No,Yes,Los Angeles
6067007012,No,No,Los Angeles
6067007013,No,No,Orange 
6067007014,No,No,Lake 
6067007015,No,No,Los Angeles
6067007016,No,No,San Bernardino
6067007017,No,No,Santa Barbara
6067007018,No,No,Los Angeles
6067007019,No,Yes,Alameda 
6067007020,No,No,Yolo 
6067007101,No,No,Alameda 
6067007102,No,No,Los Angeles
6067007103,No,No,San Diego
6067007104,No,No,Los Angeles
6067007105,No,No,Santa Clara
6067007106,No,No,Alameda 
6067007107,No,No,Santa Clara
6067007202,No,Yes,San Diego
6067007204,No,No,San Bernardino
6067007206,No,No,Sacramento 
6067007207,No,No,San Francisco
6067007208,No,No,San Bernardino
6067007209,No,Yes,Fresno 
6067007301,Yes,Yes,Los Angeles
6067007402,No,Yes,Los Angeles
6067007403,No,Yes,Ventura 
6067007406,No,Yes,Kern 
6067007413,Yes,Yes,San Diego
6067007414,No,Yes,Humboldt 
6067007415,No,No,Orange 
6067007416,No,Yes,San Bernardino
6067007417,No,Yes,Sacramento 
6067007421,No,No,San Luis Obispo
6067007422,No,Yes,Los Angeles
6067007423,No,Yes,Los Angeles
6067007424,No,Yes,Santa Clara
6067007426,No,No,San Diego
6067007427,No,No,San Mateo
6067007428,No,No,Solano 
6067007429,No,Yes,Sonoma 
6067007430,No,No,Sacramento 
6067007431,No,No,Sacramento 
6067007432,No,No,Placer 
6067007433,No,No,Contra Costa
6067007501,No,Yes,Sacramento 
6067007503,No,Yes,Riverside 
6067007504,No,Yes,San Diego
6067007601,No,No,Humboldt 
6067007602,No,Yes,Sacramento 
6067007701,No,Yes,Santa Clara
6067007702,No,No,Kern 
6067007801,No,Yes,San Diego
6067007802,No,No,Orange 
6067007903,No,No,El Dorado
6067007904,No,No,San Diego
6067007905,No,No,Los Angeles
6067007906,No,No,Riverside 
6067008005,No,No,Sacramento 
6067008006,No,No,Santa Clara
6067008007,No,No,Orange 
6067008008,No,No,San Francisco
6067008009,No,No,Los Angeles
6067008010,No,No,San Mateo
6067008111,No,No,Orange 
6067008113,No,Yes,Calaveras 
6067008117,No,No,Los Angeles
6067008119,No,No,Los Angeles
6067008120,No,Yes,San Luis Obispo
6067008122,No,No,Los Angeles
6067008124,No,No,Orange 
6067008125,No,No,Los Angeles
6067008127,No,No,Ventura 
6067008128,No,No,San Diego
6067008129,No,Yes,San Diego
6067008130,No,No,Santa Clara
6067008131,No,Yes,Orange 
6067008132,No,Yes,Siskiyou 
6067008133,No,Yes,Ventura 
6067008134,No,Yes,Alameda 
6067008135,No,Yes,Santa Clara
6067008136,No,No,Ventura 
6067008137,No,Yes,Los Angeles
6067008138,No,No,Orange 
6067008139,No,Yes,Los Angeles
6067008140,No,No,Contra Costa
6067008141,No,Yes,Placer 
6067008142,No,Yes,San Joaquin
6067008143,No,No,Contra Costa
6067008144,No,No,San Bernardino
6067008145,No,No,San Bernardino
6067008203,No,No,Santa Barbara
6067008204,No,No,San Francisco
6067008206,No,No,Yolo 
6067008207,No,No,Yolo 
6067008208,No,No,Orange 
6067008209,No,No,Los Angeles
6067008210,No,No,San Diego
6067008211,No,No,San Diego
6067008402,No,No,San Bernardino
6067008403,No,No,Riverside 
6067008404,No,No,Los Angeles
6067008501,No,No,Alameda 
6067008504,No,No,Los Angeles
6067008505,No,No,Butte 
6067008506,No,No,Riverside 
6067008507,No,No,San Francisco
6067008508,No,No,Kern 
6067008509,No,No,Los Angeles
6067008510,No,No,Sacramento 
6067008512,No,No,Los Angeles
6067008513,No,No,Napa 
6067008600,No,No,Alameda 
6067008702,No,No,San Diego
6067008703,No,No,Ventura 
6067008704,No,No,San Mateo
6067008705,No,No,Riverside 
6067008801,No,No,San Francisco
6067008905,No,Yes,Los Angeles
6067008907,No,Yes,Sacramento 
6067008908,No,Yes,Los Angeles
6067008909,No,Yes,San Bernardino
6067008910,No,Yes,Los Angeles
6067008911,No,Yes,San Diego
6067008912,No,No,Ventura 
6067008913,No,Yes,Santa Clara
6067009004,No,Yes,Los Angeles
6067009005,No,Yes,San Francisco
6067009006,Yes,Yes,Los Angeles
6067009007,Yes,Yes,San Luis Obispo
6067009008,Yes,Yes,San Diego
6067009010,No,No,Sacramento 
6067009011,No,No,Los Angeles
6067009103,No,Yes,Marin 
6067009105,No,No,Amador 
6067009106,No,No,Placer 
6067009107,No,No,San Bernardino
6067009108,No,No,Santa Clara
6067009109,No,No,Sacramento 
6067009110,No,Yes,Sacramento 
6067009111,No,Yes,Sacramento 
6067009112,No,No,San Francisco
6067009201,Yes,Yes,Butte 
6067009307,No,No,Orange 
6067009308,No,No,Los Angeles
6067009309,No,No,San Diego
6067009310,No,No,Contra Costa
6067009311,No,No,Los Angeles
6067009312,No,No,Kern 
6067009314,No,No,Santa Clara
6067009316,Yes,Yes,Los Angeles
6067009317,No,No,Santa Clara
6067009318,Yes,Yes,Los Angeles
6067009319,No,Yes,Alameda 
6067009320,No,Yes,Sacramento 
6067009321,No,No,Orange 
6067009322,No,No,San Diego
6067009323,No,No,San Bernardino
6067009324,No,No,Los Angeles
6067009325,No,No,Santa Clara
6067009326,No,No,San Mateo
6067009328,No,No,San Diego
6067009329,No,No,Alameda 
6067009330,No,No,Ventura 
6067009331,No,No,Monterey 
6067009332,No,No,Ventura 
6067009403,No,No,Los Angeles
6067009404,No,No,San Diego
6067009406,No,No,Orange 
6067009407,No,No,Los Angeles
6067009408,No,No,Orange 
6067009501,No,Yes,Los Angeles
6067009502,No,No,Santa Clara
6067009503,No,Yes,Riverside 
6067009504,No,Yes,Los Angeles
6067009601,Yes,Yes,Los Angeles
6067009606,No,Yes,Ventura 
6067009608,No,Yes,Santa Cruz
6067009609,No,No,Mariposa 
6067009610,No,No,Ventura 
6067009611,No,No,San Diego
6067009612,No,No,San Bernardino
6067009614,No,No,Orange 
6067009615,No,No,San Diego
6067009616,No,No,San Diego
6067009617,No,No,Mendocino 
6067009618,No,No,San Diego
6067009619,No,No,Los Angeles
6067009622,No,No,Los Angeles
6067009630,No,No,Alameda 
6067009632,No,No,Santa Clara
6067009633,No,Yes,San Bernardino
6067009634,No,Yes,Riverside 
6067009635,No,No,Inyo 
6067009636,No,No,Butte 
6067009637,No,No,Butte 
6067009638,No,No,Los Angeles
6067009639,No,Yes,San Diego
6067009800,No,Yes,Sacramento 
6067009900,No,No,Alameda 
6067988300,No,No,Yuba 
6069000100,No,No,Napa 
6069000200,No,No,Los Angeles
6069000300,No,Yes,Del Norte
6069000400,No,Yes,Santa Clara
6069000501,No,No,Ventura 
6069000502,No,No,Napa 
6069000600,No,No,El Dorado
6069000701,No,Yes,Del Norte
6069000702,No,No,Contra Costa
6069000801,No,No,San Diego
6069000802,No,No,Santa Clara
6071000103,No,No,Ventura 
6071000104,No,No,San Bernardino
6071000105,No,No,Orange 
6071000107,No,No,Fresno 
6071000108,No,No,Alameda 
6071000109,No,No,Santa Clara
6071000111,No,No,Los Angeles
6071000113,No,No,Los Angeles
6071000115,No,No,Los Angeles
6071000116,No,No,Sacramento 
6071000117,No,No,Los Angeles
6071000118,No,No,Los Angeles
6071000201,Yes,Yes,Sacramento 
6071000203,Yes,No,Shasta 
6071000205,Yes,No,Riverside 
6071000207,Yes,No,Sacramento 
6071000208,Yes,No,Orange 
6071000301,Yes,Yes,Los Angeles
6071000303,Yes,Yes,Ventura 
6071000304,No,No,Orange 
6071000401,No,No,Los Angeles
6071000403,Yes,No,Los Angeles
6071000404,No,No,Santa Clara
6071000501,No,No,Ventura 
6071000503,No,No,Riverside 
6071000504,No,No,Riverside 
6071000603,Yes,No,San Diego
6071000604,No,No,Los Angeles
6071000605,Yes,Yes,Shasta 
6071000606,Yes,No,Riverside 
6071000804,No,No,San Diego
6071000808,No,No,Sonoma 
6071000812,No,No,San Diego
6071000813,No,No,Los Angeles
6071000814,No,No,El Dorado
6071000815,No,No,San Mateo
6071000816,No,No,Los Angeles
6071000817,No,No,San Diego
6071000818,No,No,Sacramento 
6071000819,No,No,Riverside 
6071000820,No,No,San Bernardino
6071000821,Yes,Yes,San Diego
6071000823,Yes,Yes,Riverside 
6071000824,Yes,Yes,Orange 
6071000825,Yes,Yes,San Bernardino
6071000826,Yes,No,Ventura 
6071000901,Yes,Yes,San Bernardino
6071000903,Yes,Yes,San Diego
6071000904,Yes,No,San Diego
6071001001,Yes,Yes,San Diego
6071001002,Yes,Yes,Tuolumne 
6071001101,Yes,Yes,Santa Cruz
6071001103,Yes,No,Riverside 
6071001104,Yes,No,Santa Clara
6071001200,Yes,No,San Francisco
6071001305,Yes,Yes,Los Angeles
6071001307,Yes,No,San Diego
6071001308,Yes,No,San Diego
6071001309,Yes,Yes,Alameda 
6071001310,Yes,Yes,Sonoma 
6071001311,Yes,No,Santa Clara
6071001312,Yes,Yes,Kern 
6071001400,Yes,Yes,Riverside 
6071001501,Yes,Yes,Santa Clara
6071001503,Yes,Yes,Riverside 
6071001504,Yes,Yes,Orange 
6071001600,Yes,Yes,San Mateo
6071001702,Yes,No,Fresno 
